observation_id,class_id
3410047342,74
3410047354,351
3410047357,974
3410047358,168
3410047360,1104
3410047361,688
3410047362,283
3410047365,1573
3410047367,168
3410047374,583
3410047385,368
3410047387,1108
3410047391,891
3410047394,75
3410047395,1526
3410047407,492
3410047408,1493
3410047412,60
3410047413,1395
3410047416,75
3410047418,394
3410047420,-1
3410047422,529
3410047423,368
3410047426,131
3410047430,42
3410047434,1239
3410047436,533
3410047437,628
3410047442,934
3410048309,880
3410048310,854
3410048313,1553
3410048314,1153
3410048315,961
3410048323,543
3410048324,166
3410048327,794
3410048329,205
3410048330,1383
3410048337,1501
3410048341,-1
3410048343,539
3410048344,664
3410048347,1553
3410048350,591
3410048363,99
3410048367,468
3410048368,528
3410048370,1486
3410048371,1395
3410048373,1371
3410048374,664
3410048376,1038
3410048381,249
3410048384,1447
3410048395,651
3410048396,639
3410048397,536
3410048398,229
3410048399,697
3410048405,1184
3410048406,1420
3410048416,856
3410048417,636
3410048418,940
3410048424,1486
3410048429,1239
3410048435,628
3410048436,-1
3410048444,884
3410048445,1049
3410048450,1526
3410049303,-1
3410049304,1061
3410049308,62
3410049315,1144
3410049327,-1
3410049329,70
3410049330,1136
3410049331,-1
3410049335,536
3410049343,553
3410049346,1595
3410049352,103
3410049354,1283
3410049362,1532
3410049370,744
3410049372,225
3410049377,739
3410049383,214
3410049399,1203
3410049400,928
3410049401,687
3410049403,1213
3410049404,1128
3410049406,368
3410049408,1478
3410049413,515
3410049415,594
3410049426,83
3410049427,492
3410049429,553
3410050303,54
3410050313,-1
3410050315,274
3410050316,764
3410050322,-1
3410050323,272
3410050324,1401
3410050327,246
3410050330,1128
3410050331,506
3410050338,663
3410050343,-1
3410050344,-1
3410050345,511
3410050356,639
3410050358,744
3410050362,218
3410050365,738
3410050368,960
3410050373,713
3410050376,1283
3410050380,215
3410050387,534
3410050390,770
3410050395,591
3410050398,506
3410050409,487
3410050410,-1
3410050412,1401
3410050423,1482
3410050425,316
3410050428,536
3410050429,357
3410050433,713
3410050434,1513
3410050438,133
3410050440,1072
3410050441,1437
3410050443,591
3410050446,262
3410051304,-1
3410051305,408
3410051311,302
3410051318,583
3410051319,1052
3410051325,1033
3410051327,1498
3410051336,1240
3410051340,191
3410051341,776
3410051350,533
3410051353,591
3410051354,1007
3410051358,93
3410051360,591
3410051362,386
3410051372,387
3410051374,986
3410051378,-1
3410051384,1421
3410051385,-1
3410051392,1115
3410051393,628
3410051404,-1
3410051406,387
3410051416,252
3410051419,215
3410051424,366
3410051426,745
3410051429,773
3410051437,1213
3410051438,384
3410052301,-1
3410052304,415
3410052305,-1
3410052310,164
3410052313,978
3410052314,62
3410052316,1092
3410052318,129
3410052321,583
3410052329,1272
3410052333,-1
3410052338,1486
3410052339,1572
3410052340,-1
3410052341,201
3410052355,-1
3410052356,553
3410052358,-1
3410052376,262
3410052383,-1
3410052385,208
3410052386,42
3410052393,1089
3410052402,225
3410052403,854
3410052407,213
3410052409,1355
3410052413,608
3410052415,-1
3410052420,-1
3410052423,186
3410052424,40
3410052425,1182
3410052427,836
3410052428,1483
3410052430,1061
3410052431,-1
3410053301,-1
3410053306,1059
3410053308,170
3410053315,368
3410053318,1134
3410053319,567
3410053323,449
3410053326,1121
3410053327,219
3410053328,881
3410053331,804
3410053332,1113
3410053333,1537
3410053335,648
3410053336,1079
3410053338,1184
3410053343,1533
3410053351,-1
3410053352,249
3410053354,225
3410053361,1054
3410053369,100
3410053370,1130
3410053372,1447
3410053380,639
3410053388,756
3410053390,877
3410053392,1377
3410053403,639
3410053405,1483
3410053407,1437
3410053408,242
3410053409,75
3410053410,1512
3410053412,885
3410053416,688
3410053419,368
3410053427,1239
3410053428,639
3410053429,1061
3410053432,1213
3410053434,1486
3410054302,854
3410054304,-1
3410054305,581
3410054307,568
3410054308,-1
3410054309,305
3410054312,-1
3410054314,165
3410054315,-1
3410054317,-1
3410054318,-1
3410054319,1553
3410054321,-1
3410054324,995
3410054325,1171
3410054327,561
3410054328,1477
3410054330,806
3410054337,225
3410054338,1498
3410054339,213
3410054342,40
3410054343,384
3410054346,-1
3410054352,-1
3410054353,171
3410054355,83
3410054358,738
3410054359,865
3410054363,846
3410054364,-1
3410054365,1433
3410054367,966
3410054370,637
3410054372,854
3410054379,474
3410054388,762
3410054391,1181
3410054396,468
3410054401,553
3410054402,1366
3410054410,687
3410054411,688
3410054412,962
3410054413,172
3410054417,1182
3410054421,1062
3410054424,1182
3410054426,1221
3410054430,491
3410054431,1549
3410054433,636
3410054442,1239
3410055302,629
3410055305,-1
3410055307,992
3410055318,685
3410055319,-1
3410055323,162
3410055328,773
3410055335,-1
3410055337,225
3410055338,-1
3410055347,641
3410055350,492
3410055352,399
3410055357,1224
3410055358,252
3410055366,1526
3410055371,667
3410055373,123
3410055382,1214
3410055385,367
3410055386,608
3410055388,998
3410055396,1059
3410055404,591
3410055405,934
3410055406,1596
3410055407,856
3410055411,636
3410055414,-1
3410055416,1038
3410055421,1357
3410055422,492
3410055424,887
3410055428,641
3410055437,252
3410056307,351
3410056309,384
3410056317,976
3410056325,362
3410056326,320
3410056327,973
3410056333,773
3410056354,650
3410056355,961
3410056356,1447
3410056358,1395
3410056360,1242
3410056361,689
3410056362,391
3410056365,1104
3410056366,937
3410056377,711
3410056388,602
3410056389,949
3410056392,738
3410056393,387
3410056397,1486
3410056399,899
3410056401,637
3410056402,469
3410056407,214
3410056415,124
3410056416,359
3410056417,992
3410056418,555
3410056421,1175
3410056422,984
3410056428,739
3410056429,63
3410056430,71
3410056432,1598
3410056433,1437
3410056434,701
3410056438,744
3410056439,-1
3410056440,213
3410057303,974
3410057305,583
3410057308,397
3410057309,722
3410057311,839
3410057315,1239
3410057326,583
3410057331,242
3410057336,929
3410057337,261
3410057338,1603
3410057339,1543
3410057342,-1
3410057343,489
3410057344,1526
3410057345,180
3410057346,1300
3410057357,967
3410057358,711
3410057360,1039
3410057362,-1
3410057363,1482
3410057366,886
3410057367,216
3410057373,1088
3410057374,1602
3410057375,262
3410057382,214
3410057388,99
3410057389,645
3410057392,591
3410057393,368
3410057400,744
3410057402,99
3410057415,-1
3410057417,1561
3410057419,652
3410057420,950
3410057421,1128
3410057422,88
3410057427,406
3410057429,978
3410057431,648
3410057432,24
3410057433,747
3410057434,-1
3410057435,368
3410057443,1596
3410057444,688
3410057445,1437
3410058302,866
3410058303,354
3410058305,868
3410058307,998
3410058310,776
3410058317,1224
3410058326,494
3410058327,513
3410058334,510
3410058335,63
3410058337,509
3410058339,-1
3410058342,185
3410058353,1472
3410058354,949
3410058360,489
3410058363,103
3410058364,657
3410058371,538
3410058375,61
3410058383,-1
3410058386,1589
3410058387,345
3410058390,845
3410058391,492
3410058396,1595
3410058398,794
3410058400,-1
3410058401,74
3410058408,553
3410058410,739
3410058411,261
3410058419,897
3410058421,70
3410058422,223
3410058424,103
3410058429,1061
3410058432,354
3410058433,108
3410058434,671
3410059305,-1
3410059306,645
3410059311,1522
3410059314,1541
3410059315,506
3410059318,-1
3410059322,901
3410059323,506
3410059326,-1
3410059327,553
3410059328,-1
3410059331,-1
3410059332,536
3410059341,398
3410059342,4
3410059343,887
3410059347,765
3410059348,225
3410059349,367
3410059351,1239
3410059353,266
3410059355,648
3410059364,225
3410059366,594
3410059373,74
3410059375,637
3410059376,969
3410059377,628
3410059383,589
3410059385,387
3410059392,249
3410059393,739
3410059394,1019
3410059399,108
3410059402,1084
3410059405,1481
3410059407,952
3410059408,975
3410059415,1184
3410059417,664
3410059420,-1
3410059423,1428
3410060303,-1
3410060304,384
3410060309,-1
3410060312,252
3410060320,714
3410060321,107
3410060327,997
3410060328,1224
3410060329,-1
3410060330,321
3410060331,224
3410060333,854
3410060336,1461
3410060339,225
3410060344,-1
3410060349,594
3410060350,469
3410060351,1128
3410060352,1478
3410060357,1137
3410060359,1135
3410060374,138
3410060376,696
3410060377,1005
3410060380,591
3410060381,535
3410060391,865
3410060394,1408
3410060395,389
3410060410,94
3410060418,1182
3410060421,1543
3410060423,881
3410060424,368
3410060428,-1
3410060435,262
3410060440,884
3410061307,912
3410061314,445
3410061316,1543
3410061318,1239
3410061321,-1
3410061323,764
3410061328,1014
3410061333,854
3410061335,74
3410061336,1175
3410061337,1595
3410061341,229
3410061352,1020
3410061353,-1
3410061354,502
3410061357,1064
3410061369,-1
3410061376,602
3410061378,1357
3410061380,636
3410061381,-1
3410061383,994
3410061385,874
3410061393,976
3410061395,1214
3410061407,1498
3410061416,651
3410061419,261
3410061421,687
3410061422,428
3410061423,854
3410061424,399
3410061425,88
3410061427,1109
3410061432,689
3410061433,61
3410062302,-1
3410062306,1001
3410062309,955
3410062319,-1
3410062321,973
3410062324,900
3410062325,976
3410062331,-1
3410062332,1603
3410062334,1602
3410062341,75
3410062342,885
3410062343,-1
3410062346,555
3410062353,1028
3410062355,366
3410062356,-1
3410062357,538
3410062359,949
3410062360,1297
3410062366,351
3410062370,252
3410062372,973
3410062380,1437
3410062383,798
3410062388,636
3410062389,361
3410062390,594
3410062392,713
3410062399,607
3410062401,885
3410062402,1283
3410062406,-1
3410062418,249
3410062419,975
3410062423,-1
3410062426,366
3410062434,1118
3410062439,1483
3410062441,75
3410063305,1079
3410063317,744
3410063318,356
3410063321,1389
3410063322,374
3410063329,1040
3410063332,252
3410063336,580
3410063338,-1
3410063349,1056
3410063350,748
3410063352,1239
3410063362,937
3410063367,368
3410063372,368
3410063376,949
3410063381,-1
3410063383,242
3410063384,967
3410063385,636
3410063388,518
3410063394,1182
3410063395,1009
3410063399,1553
3410063406,-1
3410063410,1283
3410063411,706
3410063414,636
3410063415,943
3410063419,368
3410063422,215
3410063425,685
3410063436,559
3412505305,278
3412505313,1498
3412505317,325
3412505318,397
3412505319,225
3412505320,877
3412505325,-1
3412505326,384
3412505330,1497
3412505341,-1
3412505346,1484
3412505347,1061
3412505349,224
3412505357,492
3412505359,396
3412505362,1186
3412505363,744
3412505367,1467
3412505370,1472
3412505371,1058
3412505373,1439
3412505376,655
3412505381,138
3412505384,267
3412505385,105
3412505386,664
3412505391,-1
3412505393,1121
3412505396,345
3412505397,1526
3412505399,82
3412505402,648
3412505403,755
3412505404,560
3412506303,1461
3412506305,587
3412506308,-1
3412506310,214
3412506312,998
3412506321,1020
3412506323,657
3412506329,984
3412506330,807
3412506336,1290
3412506338,-1
3412506341,680
3412506343,214
3412506344,100
3412506351,553
3412506353,1301
3412506354,836
3412506358,1130
3412506360,152
3412506361,166
3412506365,934
3412506368,1186
3412506370,1596
3412506372,934
3412506373,225
3412506375,1596
3412506376,165
3412506379,648
3412506380,-1
3412506384,346
3412506385,877
3412506386,1117
3412506387,1401
3412506388,70
3412506389,1155
3412506393,100
3412506394,219
3412506397,354
3412506400,1239
3412506401,648
3412506403,471
3412507304,-1
3412507308,-1
3412507312,165
3412507313,1141
3412507322,368
3412507325,854
3412507327,63
3412507330,5
3412507339,-1
3412507340,1289
3412507342,225
3412507350,522
3412507351,1028
3412507355,-1
3412507356,-1
3412507360,680
3412507362,840
3412507363,1440
3412507364,1184
3412507365,223
3412507367,1294
3412507368,214
3412507370,1395
3412507373,885
3412507375,469
3412507377,1595
3412507379,639
3412507382,-1
3412507383,99
3412507387,1143
3412507388,529
3412507394,748
3412507395,1182
3412507398,636
3412507399,1523
3412507404,-1
3412507408,-1
3412507410,88
3412507411,899
3412508303,356
3412508306,1428
3412508310,454
3412508312,854
3412508319,664
3412508320,368
3412508321,229
3412508326,321
3412508328,-1
3412508330,585
3412508331,-1
3412508337,1210
3412508340,-1
3412508342,770
3412508344,-1
3412508345,687
3412508347,387
3412508351,-1
3412508361,-1
3412508362,933
3412508363,713
3412508366,-1
3412508367,-1
3412508369,543
3412508370,1420
3412508376,1357
3412508377,201
3412508381,148
3412508383,-1
3412508395,865
3412508396,952
3412508397,-1
3412508399,225
3412508402,533
3412509304,105
3412509305,370
3412509317,-1
3412509318,-1
3412509321,-1
3412509327,1498
3412509328,75
3412509334,1338
3412509336,-1
3412509342,-1
3412509344,773
3412509353,1401
3412509357,1005
3412509359,639
3412509361,1602
3412509363,975
3412509364,-1
3412509368,635
3412509369,225
3412509370,-1
3412509371,242
3412509372,963
3412509374,324
3412509375,1242
3412509376,368
3412509380,249
3412509381,371
3412509382,1491
3412509383,-1
3412509385,136
3412509388,580
3412509395,950
3412509399,533
3412509401,713
3412510314,218
3412510321,124
3412510323,91
3412510328,-1
3412510335,345
3412510338,487
3412510343,-1
3412510346,366
3412510348,74
3412510350,214
3412510351,1283
3412510353,929
3412510359,835
3412510362,515
3412510364,366
3412510366,-1
3412510369,1602
3412510370,387
3412510372,1242
3412510373,-1
3412510377,1357
3412510380,-1
3412510382,63
3412510390,651
3412511307,-1
3412511308,-1
3412511310,955
3412511311,-1
3412511317,1232
3412511320,509
3412511321,1432
3412511322,63
3412511324,1438
3412511328,680
3412511329,-1
3412511332,592
3412511342,1061
3412511343,636
3412511348,1213
3412511350,568
3412511354,374
3412511355,246
3412511358,1357
3412511360,449
3412511363,0
3412511368,-1
3412511372,-1
3412511373,1526
3412511374,-1
3412511376,713
3412511379,854
3412511386,868
3412511389,1239
3412511391,522
3412511394,-1
3412511395,1481
3412511396,389
3412511397,1577
3412511406,639
3412511407,1122
3412511412,374
3412512307,506
3412512309,509
3412512311,1590
3412512316,897
3412512318,25
3412512321,1573
3412512323,-1
3412512330,-1
3412512336,-1
3412512341,687
3412512344,1437
3412512347,636
3412512348,-1
3412512351,1395
3412512355,99
3412512360,1447
3412512364,-1
3412512370,528
3412512373,591
3412512380,1014
3412512381,1054
3412512382,191
3412512383,184
3412512384,1483
3412512385,1503
3412512387,223
3412512392,536
3412512394,857
3412512395,1519
3412512399,1481
3412512404,651
3412512406,1500
3412512409,159
3412513302,1603
3412513306,-1
3412513317,100
3412513319,891
3412513331,83
3412513333,1232
3412513334,119
3412513336,1182
3412513340,836
3412513342,-1
3412513345,899
3412513348,1289
3412513350,687
3412513351,899
3412513352,1595
3412513354,591
3412513358,239
3412513363,445
3412513364,1007
3412513365,471
3412513368,534
3412513372,1021
3412513377,-1
3412513378,687
3412513390,1572
3412513396,514
3412514304,-1
3412514305,1155
3412514311,453
3412514313,1239
3412514314,-1
3412514317,1108
3412514319,259
3412514322,1283
3412514323,-1
3412514324,989
3412514328,213
3412514336,1399
3412514338,312
3412514342,262
3412514345,262
3412514349,-1
3412514350,88
3412514354,973
3412514357,222
3412514359,840
3412514365,301
3412514366,1001
3412514370,1543
3412514371,-1
3412514375,100
3412514376,215
3412514379,528
3412514380,471
3412514382,639
3412514386,1239
3412514388,-1
3412514389,267
3412514390,-1
3412514391,214
3412514396,1014
3412514397,16
3412514399,1028
3412514403,1061
3412514409,-1
3412514410,366
3412514411,203
3412515304,1067
3412515313,1371
3412515314,208
3412515316,-1
3412515321,-1
3412515323,-1
3412515329,-1
3412515330,169
3412515332,-1
3412515333,629
3412515339,-1
3412515341,-1
3412515344,474
3412515349,-1
3412515352,682
3412515353,973
3412515354,399
3412515357,1242
3412515359,1107
3412515360,136
3412515361,928
3412515362,-1
3412515369,1098
3412515371,249
3412515374,529
3412515375,1467
3412515376,124
3412515378,90
3412515380,-1
3412515381,1395
3412515382,591
3412515383,1395
3412515386,856
3412515392,75
3412515393,1595
3412515395,99
3412515397,88
3412515403,99
3412515405,1437
3412515407,973
3412516304,591
3412516305,-1
3412516307,-1
3412516310,-1
3412516330,854
3412516339,449
3412516340,-1
3412516344,928
3412516346,262
3412516347,1482
3412516349,1182
3412516353,696
3412516354,1526
3412516357,1395
3412516358,1595
3412516362,934
3412516366,664
3412516367,342
3412516372,669
3412516378,1128
3412516383,1184
3412516386,865
3412516388,469
3412516392,764
3412516394,887
3412516399,-1
3412516401,88
3412516403,1491
3412516404,854
3412516410,1182
3412517303,992
3412517304,-1
3412517305,-1
3412517306,1552
3412517309,225
3412517315,903
3412517319,1009
3412517326,354
3412517337,986
3412517340,-1
3412517342,-1
3412517343,-1
3412517349,1526
3412517352,693
3412517356,445
3412517362,1303
3412517368,343
3412517369,88
3412517370,-1
3412517374,517
3412517375,93
3412517378,606
3412517382,840
3412517384,553
3412517385,387
3412517386,-1
3412517388,99
3412517389,934
3412517390,702
3412517391,71
3412517392,1283
3412517396,787
3412517400,372
3412517401,214
3412517404,-1
3412517406,103
3412517408,651
3412517409,171
3412517410,215
3412518305,1241
3412518308,855
3412518309,-1
3412518311,987
3412518315,273
3412518319,171
3412518322,-1
3412518327,1592
3412518331,-1
3412518336,954
3412518342,-1
3412518344,628
3412518349,536
3412518353,1128
3412518354,136
3412518361,1128
3412518362,371
3412518365,82
3412518369,1461
3412518374,651
3412518376,368
3412518378,1079
3412518379,1484
3412518383,687
3412518386,1491
3412518388,218
3412518389,1214
3412518390,664
3412518395,133
3412518398,747
3412518399,16
3412519304,517
3412519312,1332
3412519314,798
3412519317,228
3412519324,506
3412519327,-1
3412519338,261
3412519339,969
3412519340,-1
3412519341,214
3412519342,-1
3412519345,54
3412519355,1212
3412519361,1543
3412519363,388
3412519364,987
3412519365,214
3412519377,744
3412519378,688
3412519380,249
3412519391,169
3412519394,-1
3412519395,88
3412519397,527
3412519401,203
3412519406,345
3412519408,515
3412519410,651
3412519411,536
3412519414,223
3412519415,1146
3412520310,955
3412520317,-1
3412520327,961
3412520329,-1
3412520334,256
3412520340,1117
3412520352,242
3412520356,100
3412520362,263
3412520363,75
3412520364,648
3412520365,366
3412520374,779
3412520378,1184
3412520381,1058
3412520384,639
3412520385,375
3412520387,687
3412520388,249
3412520389,1590
3412520393,1221
3412520397,-1
3412520400,242
3412520401,973
3412521302,274
3412521303,1046
3412521319,854
3412521325,1592
3412521327,165
3412521340,-1
3412521341,1240
3412521349,224
3412521352,-1
3412521355,75
3412521363,1022
3412521366,553
3412521367,-1
3412521369,71
3412521371,487
3412521373,82
3412521376,1543
3412521381,940
3412521382,1560
3412521384,941
3412521385,1014
3412521386,1483
3412521387,1483
3412521392,884
3412521394,1467
3412521395,884
3412521398,1239
3412521399,215
3412521402,899
3412521403,1596
3412521404,639
3412522306,676
3412522308,-1
3412522310,764
3412522313,449
3412522321,1128
3412522323,-1
3412522325,-1
3412522338,514
3412522339,1543
3412522340,-1
3412522345,639
3412522347,865
3412522350,710
3412522352,885
3412522354,515
3412522355,1014
3412522360,663
3412522361,1108
3412522362,975
3412522364,934
3412522368,225
3412522371,88
3412522372,710
3412522375,655
3412522381,681
3412522382,583
3412522383,835
3412522384,1049
3412522386,74
3412522387,516
3412522394,745
3412522397,-1
3412522398,1239
3412522400,899
3412522401,648
3412522402,1040
3412522404,-1
3412522407,1182
3412522408,608
3412523303,1110
3412523306,372
3412523307,-1
3412523308,1426
3412523309,818
3412523311,803
3412523315,509
3412523324,854
3412523331,-1
3412523332,-1
3412523336,-1
3412523340,469
3412523344,885
3412523345,355
3412523354,536
3412523360,1184
3412523361,1598
3412523365,651
3412523370,70
3412523371,1420
3412523373,874
3412523374,1573
3412523375,216
3412523376,1039
3412523377,891
3412523379,1437
3412523382,295
3412523386,-1
3412523389,1491
3412523395,608
3412523397,215
3412523398,-1
3412523399,-1
3412524304,-1
3412524306,-1
3412524307,-1
3412524311,93
3412524313,-1
3412524315,999
3412524316,-1
3412524317,1143
3412524319,-1
3412524322,-1
3412524323,583
3412524326,1296
3412524327,-1
3412524333,839
3412524334,365
3412524337,589
3412524343,1297
3412524348,600
3412524349,63
3412524355,854
3412524356,1239
3412524359,967
3412524363,1327
3412524364,877
3412524366,42
3412524371,343
3412524372,1128
3412524376,1220
3412524380,136
3412524386,506
3412524389,105
3412524391,687
3412524393,214
3412524394,75
3412524395,-1
3412524398,536
3412524399,1526
3412524401,1214
3412524404,515
3412524407,1447
3412524411,637
3412524413,1419
3414822304,1541
3414822305,1573
3414822306,1347
3414822312,-1
3414822322,-1
3414822326,885
3414822327,-1
3414822328,830
3414822332,492
3414822333,885
3414822334,999
3414822344,90
3414823306,861
3414823307,-1
3414823308,-1
3414823309,-1
3414823311,934
3414823315,937
3414823317,764
3414823318,1481
3414823321,1440
3414823325,-1
3414823328,-1
3414823330,812
3414823337,1014
3414823339,1357
3414823342,1491
3414823347,383
3414824308,206
3414824309,-1
3414824313,528
3414824316,591
3414824319,-1
3414824322,1182
3414824325,108
3414824326,1590
3414824327,-1
3414824334,744
3414824340,1411
3414824341,606
3414824344,748
3414825303,354
3414825309,694
3414825314,189
3414825316,1439
3414825318,252
3414825321,1422
3414825322,184
3414825325,514
3414825330,1283
3414825335,70
3414825341,-1
3414825343,1439
3414825344,1483
3414825345,368
3414825347,471
3414825348,1214
3414825351,1411
3414825352,1533
3414826301,514
3414826304,620
3414826305,-1
3414826307,-1
3414826309,899
3414826313,1172
3414826314,543
3414826319,-1
3414826320,689
3414826321,-1
3414826323,608
3414826327,975
3414826329,496
3414826331,1020
3414826337,1171
3414826341,835
3414826344,1049
3414826345,1213
3414826350,1596
3414827303,1045
3414827306,676
3414827307,689
3414827309,100
3414827310,185
3414827311,-1
3414827314,-1
3414827316,396
3414827320,170
3414827321,119
3414827324,591
3414827325,928
3414827328,-1
3414827329,1182
3414827330,-1
3414827333,1104
3414827334,739
3414827337,1274
3414827338,83
3414827344,899
3414827345,-1
3414827349,144
3414827350,1491
3414827352,-1
3414827354,669
3414828301,939
3414828303,309
3414828304,-1
3414828305,1104
3414828308,-1
3414828312,292
3414828315,639
3414828317,973
3414828320,1478
3414828323,1440
3414828326,220
3414828327,840
3414828328,-1
3414828330,874
3414828333,1073
3414828334,-1
3414828339,74
3414828342,1389
3414828343,1184
3414828346,1491
3414829310,1084
3414829311,180
3414829314,213
3414829316,854
3414829319,466
3414829320,88
3414829323,1104
3414829329,-1
3414829331,408
3414829332,1165
3414829337,1602
3414829338,856
3414829339,368
3414829340,899
3414829341,522
3414829342,1549
3414829344,1440
3414829347,580
3414829348,-1
3414829349,1491
3414830301,1241
3414830304,32
3414830313,40
3414830317,673
3414830318,-1
3414830321,711
3414830323,32
3414830325,-1
3414830326,88
3414830327,70
3414830329,-1
3414830330,1401
3414830331,1584
3414830336,83
3414830337,-1
3414830338,124
3414830341,88
3414830342,356
3414830343,663
3414831305,-1
3414831312,522
3414831317,368
3414831331,1108
3414831333,473
3414831335,170
3414831338,75
3414832302,1268
3414832304,1234
3414832310,218
3414832313,-1
3414832320,1242
3414832321,602
3414832326,345
3414832327,1239
3414832330,-1
3414832331,171
3414832336,978
3414832338,1602
3414832340,506
3414832342,1427
3414832344,687
3414833312,-1
3414833317,-1
3414833318,113
3414833319,-1
3414833321,-1
3414833325,170
3414833329,1121
3414833330,383
3414833331,408
3414833340,225
3414833341,-1
3414833342,249
3414833343,-1
3414833344,372
3414833347,1437
3414833350,-1
3414833351,606
3414834303,305
3414834307,1302
3414834309,237
3414834314,-1
3414834315,-1
3414834316,-1
3414834317,166
3414834318,696
3414834319,1088
3414834320,-1
3414834332,242
3414834333,-1
3414834334,687
3414834341,975
3414835302,885
3414835306,206
3414835311,1498
3414835312,267
3414835313,855
3414835315,657
3414835316,591
3414835322,1483
3414835325,1437
3414835327,787
3414835328,-1
3414835332,-1
3414835333,899
3414835337,99
3414835342,-1
3414835343,1014
3414836304,-1
3414836306,1526
3414836311,528
3414836312,214
3414836314,664
3414836315,170
3414836317,-1
3414836321,1437
3414836323,1283
3414836325,1273
3414836329,1491
3414836332,170
3414836338,1420
3414836339,208
3414836341,963
3414836342,1483
3414836343,468
3414836344,449
3414836345,899
3414836346,1595
3414836347,1421
3414837308,891
3414837315,1501
3414837316,872
3414837317,-1
3414837318,1603
3414837321,93
3414837323,713
3414837324,1486
3414837326,1482
3414837327,129
3414837328,100
3414837331,203
3414837332,1184
3414837333,-1
3414837335,-1
3414837336,1243
3414837342,1503
3414837343,-1
3414837345,1491
3414837347,212
3414837348,366
3414838301,726
3414838308,1526
3414838312,1494
3414838314,-1
3414838316,374
3414838317,1247
3414838319,739
3414838323,487
3414838324,223
3414838329,1428
3414838330,93
3414838337,1090
3414838345,359
3414839302,755
3414839304,1592
3414839305,1523
3414839307,-1
3414839308,-1
3414839310,1478
3414839313,1283
3414839314,639
3414839318,1595
3414839323,1184
3414839325,-1
3414839326,1427
3414839327,169
3414839328,-1
3414839329,-1
3414839331,893
3414839332,877
3414839336,787
3414839338,1061
3414839340,899
3414839345,899
3414840301,-1
3414840302,1474
3414840307,807
3414840313,378
3414840314,-1
3414840315,1470
3414840319,529
3414840320,1005
3414840322,467
3414840324,-1
3414840326,-1
3414840328,214
3414840330,1420
3414840334,591
3414840344,242
3414840345,-1
3414840346,99
3414841308,-1
3414841313,1401
3414841316,1437
3414841320,1059
3414841321,88
3414841325,124
3414841326,967
3414841327,-1
3414841334,1437
3414841339,469
3414841340,1215
3414841341,469
3417626305,94
3417626306,399
3417626307,74
3417626309,1022
3417626313,1404
3417626324,345
3417626330,545
3417626334,1287
3417626335,487
3417626337,702
3417627304,473
3417627305,553
3417627315,608
3417627322,899
3417627333,515
3417627335,975
3417627336,868
3417627337,-1
3417627338,1243
3417627339,781
3417627340,863
3417627341,-1
3417627345,1061
3417627346,1395
3417627347,1014
3417628307,555
3417628309,934
3417628310,836
3417628324,88
3417628325,1596
3417628338,1214
3417628339,400
3417628341,33
3417628344,75
3417628345,496
3417628346,1491
3417628348,75
3417628349,1395
3417629302,397
3417629307,1577
3417629308,1484
3417629309,492
3417629312,1543
3417629314,1582
3417629320,1404
3417629328,469
3417629329,1274
3417629330,-1
3417629331,99
3417629332,702
3417629336,-1
3417629338,1059
3417629339,1184
3417629340,1421
3417629341,835
3417629343,99
3417629344,1405
3417630302,221
3417630306,1486
3417630307,-1
3417630309,1603
3417630310,1020
3417630318,1598
3417630319,144
3417630328,223
3417630329,1020
3417630332,88
3417630333,99
3417630335,473
3417630336,1020
3417630337,1020
3417630338,1184
3417630339,856
3417630341,1184
3417630342,-1
3417630343,166
3417630345,1059
3417630347,702
3417630348,515
3417631301,-1
3417631302,63
3417631303,-1
3417631304,138
3417631306,1482
3417631311,387
3417631326,184
3417631331,1182
3417631332,262
3417631334,517
3417631339,553
3417631341,1598
3417631342,744
3417631344,1486
3417632307,1182
3417632309,1491
3417632310,1483
3417632312,1020
3417632322,474
3417632323,1182
3417632331,748
3417632332,1427
3417632334,1135
3417632336,515
3417632337,739
3417632339,1128
3417632340,1486
3417632341,1500
3417632343,88
3417632344,606
3417632347,88
3417633304,830
3417633305,687
3417633306,386
3417633317,-1
3417633318,469
3417633319,1088
3417633326,183
3417633327,-1
3417633328,-1
3417633329,1137
3417633330,1009
3417633331,166
3417633332,608
3417633335,899
3417633336,899
3417633337,357
3417633338,840
3417633341,1401
3417634307,74
3417634311,1165
3417634312,384
3417634315,489
3417634316,100
3417634328,1486
3417634337,200
3417634340,1437
3417634341,-1
3417634344,74
3417634345,75
3417634346,1486
3417634347,214
3417634348,74
3417634349,-1
3417634350,898
3417634351,1437
3417634352,1001
3417634353,1440
3417635303,1021
3417635307,1073
3417635308,1501
3417635310,77
3417635311,-1
3417635312,387
3417635314,99
3417635322,99
3417635335,1175
3417635336,74
3417635338,496
3417635339,589
3417635340,213
3417635342,468
3417635346,357
3417635349,242
3417635351,-1
3417635352,1486
3417636302,1526
3417636303,1526
3417636307,354
3417636308,1491
3417636309,553
3417636330,-1
3417636332,492
3417636333,1128
3417636334,1128
3417636339,1132
3417636342,1182
3417637316,1486
3417637324,170
3417637326,384
3417637327,1121
3417637328,854
3417637329,899
3417637332,1595
3417637335,1350
3417637336,899
3417637337,1184
3417637342,1491
3417637344,-1
3417638302,1582
3417638304,397
3417638305,1526
3417638307,-1
3417638309,401
3417638326,496
3417638327,100
3417638328,469
3417638336,591
3417638338,1484
3417638340,889
3417638342,-1
3417638343,1498
3417638344,735
3417638346,74
